"id","building_type_id","area_tier","discipline","lod","rate_per_sq_ft","updated_at","updated_by"
"1305","10","0-5k","mepf","lod200","0.270","""2025-10-13T19:48:59.300Z""",
"1306","10","0-5k","mepf","lod300","0.300","""2025-10-13T19:48:59.300Z""",
"1307","10","0-5k","mepf","lod350","0.315","""2025-10-13T19:48:59.300Z""",
"1308","10","0-5k","mepf","lod350plus","0.330","""2025-10-13T19:48:59.300Z""",
"1309","10","0-5k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1310","10","0-5k","site","lod300","0.036","""2025-10-13T19:48:59.300Z""",
"1311","10","0-5k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1312","10","0-5k","site","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1313","10","5k-10k","architecture","lod200","0.567","""2025-10-13T19:48:59.300Z""",
"1314","10","5k-10k","architecture","lod300","0.819","""2025-10-13T19:48:59.300Z""",
"1315","10","5k-10k","architecture","lod350","1.077","""2025-10-13T19:48:59.300Z""",
"1316","10","5k-10k","architecture","lod350plus","1.323","""2025-10-13T19:48:59.300Z""",
"1317","10","5k-10k","structure","lod200","0.105","""2025-10-13T19:48:59.300Z""",
"1318","10","5k-10k","structure","lod300","0.165","""2025-10-13T19:48:59.300Z""",
"1319","10","5k-10k","structure","lod350","0.180","""2025-10-13T19:48:59.300Z""",
"1320","10","5k-10k","structure","lod350plus","0.210","""2025-10-13T19:48:59.300Z""",
"1321","10","5k-10k","mepf","lod200","0.270","""2025-10-13T19:48:59.300Z""",
"1322","10","5k-10k","mepf","lod300","0.300","""2025-10-13T19:48:59.300Z""",
"1323","10","5k-10k","mepf","lod350","0.315","""2025-10-13T19:48:59.300Z""",
"1324","10","5k-10k","mepf","lod350plus","0.330","""2025-10-13T19:48:59.300Z""",
"1325","10","5k-10k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1326","10","5k-10k","site","lod300","0.036","""2025-10-13T19:48:59.300Z""",
"1327","10","5k-10k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1328","10","5k-10k","site","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1329","10","10k-20k","architecture","lod200","0.489","""2025-10-13T19:48:59.300Z""",
"1330","10","10k-20k","architecture","lod300","0.719","""2025-10-13T19:48:59.300Z""",
"1331","10","10k-20k","architecture","lod350","0.949","""2025-10-13T19:48:59.300Z""",
"1332","10","10k-20k","architecture","lod350plus","1.167","""2025-10-13T19:48:59.300Z""",
"1333","10","10k-20k","structure","lod200","0.090","""2025-10-13T19:48:59.300Z""",
"1334","10","10k-20k","structure","lod300","0.150","""2025-10-13T19:48:59.300Z""",
"1335","10","10k-20k","structure","lod350","0.165","""2025-10-13T19:48:59.300Z""",
"1336","10","10k-20k","structure","lod350plus","0.195","""2025-10-13T19:48:59.300Z""",
"1337","10","10k-20k","mepf","lod200","0.255","""2025-10-13T19:48:59.300Z""",
"1338","10","10k-20k","mepf","lod300","0.285","""2025-10-13T19:48:59.300Z""",
"1339","10","10k-20k","mepf","lod350","0.300","""2025-10-13T19:48:59.300Z""",
"1340","10","10k-20k","mepf","lod350plus","0.315","""2025-10-13T19:48:59.300Z""",
"1341","10","10k-20k","site","lod200","0.025","""2025-10-13T19:48:59.300Z""",
"1342","10","10k-20k","site","lod300","0.028","""2025-10-13T19:48:59.300Z""",
"1343","10","10k-20k","site","lod350","0.033","""2025-10-13T19:48:59.300Z""",
"1344","10","10k-20k","site","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1345","10","20k-30k","architecture","lod200","0.414","""2025-10-13T19:48:59.300Z""",
"1346","10","20k-30k","architecture","lod300","0.622","""2025-10-13T19:48:59.300Z""",
"1347","10","20k-30k","architecture","lod350","0.782","""2025-10-13T19:48:59.300Z""",
"1348","10","20k-30k","architecture","lod350plus","0.917","""2025-10-13T19:48:59.300Z""",
"1349","10","20k-30k","structure","lod200","0.063","""2025-10-13T19:48:59.300Z""",
"1350","10","20k-30k","structure","lod300","0.113","""2025-10-13T19:48:59.300Z""",
"1351","10","20k-30k","structure","lod350","0.125","""2025-10-13T19:48:59.300Z""",
"1352","10","20k-30k","structure","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1353","10","20k-30k","mepf","lod200","0.213","""2025-10-13T19:48:59.300Z""",
"1354","10","20k-30k","mepf","lod300","0.238","""2025-10-13T19:48:59.300Z""",
"1355","10","20k-30k","mepf","lod350","0.250","""2025-10-13T19:48:59.300Z""",
"1356","10","20k-30k","mepf","lod350plus","0.263","""2025-10-13T19:48:59.300Z""",
"1357","10","20k-30k","site","lod200","0.025","""2025-10-13T19:48:59.300Z""",
"1358","10","20k-30k","site","lod300","0.028","""2025-10-13T19:48:59.300Z""",
"1359","10","20k-30k","site","lod350","0.033","""2025-10-13T19:48:59.300Z""",
"1360","10","20k-30k","site","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1361","10","30k-40k","architecture","lod200","0.391","""2025-10-13T19:48:59.300Z""",
"1362","10","30k-40k","architecture","lod300","0.575","""2025-10-13T19:48:59.300Z""",
"1363","10","30k-40k","architecture","lod350","0.718","""2025-10-13T19:48:59.300Z""",
"1364","10","30k-40k","architecture","lod350plus","0.833","""2025-10-13T19:48:59.300Z""",
"1365","10","30k-40k","structure","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1366","10","30k-40k","structure","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1367","10","30k-40k","structure","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1368","10","30k-40k","structure","lod350plus","0.138","""2025-10-13T19:48:59.300Z""",
"1369","10","30k-40k","mepf","lod200","0.163","""2025-10-13T19:48:59.300Z""",
"1370","10","30k-40k","mepf","lod300","0.188","""2025-10-13T19:48:59.300Z""",
"1371","10","30k-40k","mepf","lod350","0.200","""2025-10-13T19:48:59.300Z""",
"1372","10","30k-40k","mepf","lod350plus","0.213","""2025-10-13T19:48:59.300Z""",
"1373","10","30k-40k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1374","10","30k-40k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1375","10","30k-40k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1376","10","30k-40k","site","lod350plus","0.032","""2025-10-13T19:48:59.300Z""",
"1377","10","40k-50k","architecture","lod200","0.320","""2025-10-13T19:48:59.300Z""",
"1378","10","40k-50k","architecture","lod300","0.480","""2025-10-13T19:48:59.300Z""",
"1379","10","40k-50k","architecture","lod350","0.600","""2025-10-13T19:48:59.300Z""",
"1380","10","40k-50k","architecture","lod350plus","0.700","""2025-10-13T19:48:59.300Z""",
"1381","10","40k-50k","structure","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1382","10","40k-50k","structure","lod300","0.088","""2025-10-13T19:48:59.300Z""",
"1383","10","40k-50k","structure","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1384","10","40k-50k","structure","lod350plus","0.125","""2025-10-13T19:48:59.300Z""",
"1385","10","40k-50k","mepf","lod200","0.150","""2025-10-13T19:48:59.300Z""",
"1386","10","40k-50k","mepf","lod300","0.175","""2025-10-13T19:48:59.300Z""",
"1387","10","40k-50k","mepf","lod350","0.188","""2025-10-13T19:48:59.300Z""",
"1388","10","40k-50k","mepf","lod350plus","0.200","""2025-10-13T19:48:59.300Z""",
"1389","10","40k-50k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1390","10","40k-50k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1391","10","40k-50k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1392","10","40k-50k","site","lod350plus","0.032","""2025-10-13T19:48:59.300Z""",
"1393","10","50k-75k","architecture","lod200","0.224","""2025-10-13T19:48:59.300Z""",
"1394","10","50k-75k","architecture","lod300","0.362","""2025-10-13T19:48:59.300Z""",
"1395","10","50k-75k","architecture","lod350","0.421","""2025-10-13T19:48:59.300Z""",
"1396","10","50k-75k","architecture","lod350plus","0.490","""2025-10-13T19:48:59.300Z""",
"1397","10","50k-75k","structure","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1398","10","50k-75k","structure","lod300","0.060","""2025-10-13T19:48:59.300Z""",
"1399","10","50k-75k","structure","lod350","0.070","""2025-10-13T19:48:59.300Z""",
"1400","10","50k-75k","structure","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1401","10","50k-75k","mepf","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1402","10","50k-75k","mepf","lod300","0.140","""2025-10-13T19:48:59.300Z""",
"1403","10","50k-75k","mepf","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1404","10","50k-75k","mepf","lod350plus","0.160","""2025-10-13T19:48:59.300Z""",
"1405","10","50k-75k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1406","10","50k-75k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1407","10","50k-75k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1408","10","50k-75k","site","lod350plus","0.028","""2025-10-13T19:48:59.300Z""",
"1409","10","75k-100k","architecture","lod200","0.155","""2025-10-13T19:48:59.300Z""",
"1410","10","75k-100k","architecture","lod300","0.259","""2025-10-13T19:48:59.300Z""",
"1411","10","75k-100k","architecture","lod350","0.348","""2025-10-13T19:48:59.300Z""",
"1412","10","75k-100k","architecture","lod350plus","0.407","""2025-10-13T19:48:59.300Z""",
"1413","10","75k-100k","structure","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1414","10","75k-100k","structure","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1415","10","75k-100k","structure","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1416","10","75k-100k","structure","lod350plus","0.080","""2025-10-13T19:48:59.300Z""",
"1417","10","75k-100k","mepf","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1418","10","75k-100k","mepf","lod300","0.140","""2025-10-13T19:48:59.300Z""",
"1419","10","75k-100k","mepf","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1420","10","75k-100k","mepf","lod350plus","0.160","""2025-10-13T19:48:59.300Z""",
"1421","10","75k-100k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1422","10","75k-100k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1423","10","75k-100k","site","lod350","0.020","""2025-10-13T19:48:59.300Z""",
"1424","10","75k-100k","site","lod350plus","0.028","""2025-10-13T19:48:59.300Z""",
"1425","10","100k+","architecture","lod200","0.104","""2025-10-13T19:48:59.300Z""",
"1426","10","100k+","architecture","lod300","0.173","""2025-10-13T19:48:59.300Z""",
"1427","10","100k+","architecture","lod350","0.221","""2025-10-13T19:48:59.300Z""",
"1428","10","100k+","architecture","lod350plus","0.262","""2025-10-13T19:48:59.300Z""",
"1429","10","100k+","structure","lod200","0.015","""2025-10-13T19:48:59.300Z""",
"1430","10","100k+","structure","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1431","10","100k+","structure","lod350","0.038","""2025-10-13T19:48:59.300Z""",
"1432","10","100k+","structure","lod350plus","0.053","""2025-10-13T19:48:59.300Z""",
"1433","10","100k+","mepf","lod200","0.083","""2025-10-13T19:48:59.300Z""",
"1434","10","100k+","mepf","lod300","0.098","""2025-10-13T19:48:59.300Z""",
"1435","10","100k+","mepf","lod350","0.105","""2025-10-13T19:48:59.300Z""",
"1436","10","100k+","mepf","lod350plus","0.113","""2025-10-13T19:48:59.300Z""",
"1437","10","100k+","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1438","10","100k+","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1439","10","100k+","site","lod350","0.020","""2025-10-13T19:48:59.300Z""",
"1440","10","100k+","site","lod350plus","0.024","""2025-10-13T19:48:59.300Z""",
"1441","11","0-5k","architecture","lod200","0.656","""2025-10-13T19:48:59.300Z""",
"1442","11","0-5k","architecture","lod300","0.932","""2025-10-13T19:48:59.300Z""",
"1443","11","0-5k","architecture","lod350","1.256","""2025-10-13T19:48:59.300Z""",
"1444","11","0-5k","architecture","lod350plus","1.539","""2025-10-13T19:48:59.300Z""",
"1445","11","0-5k","structure","lod200","0.210","""2025-10-13T19:48:59.300Z""",
"1446","11","0-5k","structure","lod300","0.270","""2025-10-13T19:48:59.300Z""",
"1447","11","0-5k","structure","lod350","0.300","""2025-10-13T19:48:59.300Z""",
"1448","11","0-5k","structure","lod350plus","0.330","""2025-10-13T19:48:59.300Z""",
"1449","11","0-5k","mepf","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1450","11","0-5k","mepf","lod300","0.150","""2025-10-13T19:48:59.300Z""",
"1451","11","0-5k","mepf","lod350","0.165","""2025-10-13T19:48:59.300Z""",
"1452","11","0-5k","mepf","lod350plus","0.180","""2025-10-13T19:48:59.300Z""",
"1453","11","0-5k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1454","11","0-5k","site","lod300","0.036","""2025-10-13T19:48:59.300Z""",
"1455","11","0-5k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1456","11","0-5k","site","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1457","11","5k-10k","architecture","lod200","0.567","""2025-10-13T19:48:59.300Z""",
"1458","11","5k-10k","architecture","lod300","0.819","""2025-10-13T19:48:59.300Z""",
"1459","11","5k-10k","architecture","lod350","1.077","""2025-10-13T19:48:59.300Z""",
"1460","11","5k-10k","architecture","lod350plus","1.323","""2025-10-13T19:48:59.300Z""",
"1461","11","5k-10k","structure","lod200","0.195","""2025-10-13T19:48:59.300Z""",
"1462","11","5k-10k","structure","lod300","0.255","""2025-10-13T19:48:59.300Z""",
"1463","11","5k-10k","structure","lod350","0.270","""2025-10-13T19:48:59.300Z""",
"1464","11","5k-10k","structure","lod350plus","0.300","""2025-10-13T19:48:59.300Z""",
"1465","11","5k-10k","mepf","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1466","11","5k-10k","mepf","lod300","0.150","""2025-10-13T19:48:59.300Z""",
"1467","11","5k-10k","mepf","lod350","0.165","""2025-10-13T19:48:59.300Z""",
"1468","11","5k-10k","mepf","lod350plus","0.180","""2025-10-13T19:48:59.300Z""",
"1469","11","5k-10k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1470","11","5k-10k","site","lod300","0.036","""2025-10-13T19:48:59.300Z""",
"1471","11","5k-10k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1472","11","5k-10k","site","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1473","11","10k-20k","architecture","lod200","0.489","""2025-10-13T19:48:59.300Z""",
"1474","11","10k-20k","architecture","lod300","0.719","""2025-10-13T19:48:59.300Z""",
"1475","11","10k-20k","architecture","lod350","0.949","""2025-10-13T19:48:59.300Z""",
"1476","11","10k-20k","architecture","lod350plus","1.167","""2025-10-13T19:48:59.300Z""",
"1477","11","10k-20k","structure","lod200","0.180","""2025-10-13T19:48:59.300Z""",
"1478","11","10k-20k","structure","lod300","0.240","""2025-10-13T19:48:59.300Z""",
"1479","11","10k-20k","structure","lod350","0.255","""2025-10-13T19:48:59.300Z""",
"1480","11","10k-20k","structure","lod350plus","0.285","""2025-10-13T19:48:59.300Z""",
"1481","11","10k-20k","mepf","lod200","0.105","""2025-10-13T19:48:59.300Z""",
"1482","11","10k-20k","mepf","lod300","0.135","""2025-10-13T19:48:59.300Z""",
"1483","11","10k-20k","mepf","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1484","11","10k-20k","mepf","lod350plus","0.165","""2025-10-13T19:48:59.300Z""",
"1485","11","10k-20k","site","lod200","0.025","""2025-10-13T19:48:59.300Z""",
"1486","11","10k-20k","site","lod300","0.028","""2025-10-13T19:48:59.300Z""",
"1487","11","10k-20k","site","lod350","0.033","""2025-10-13T19:48:59.300Z""",
"1488","11","10k-20k","site","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1489","11","20k-30k","architecture","lod200","0.363","""2025-10-13T19:48:59.300Z""",
"1490","11","20k-30k","architecture","lod300","0.570","""2025-10-13T19:48:59.300Z""",
"1491","11","20k-30k","architecture","lod350","0.782","""2025-10-13T19:48:59.300Z""",
"1492","11","20k-30k","architecture","lod350plus","0.917","""2025-10-13T19:48:59.300Z""",
"1493","11","20k-30k","structure","lod200","0.138","""2025-10-13T19:48:59.300Z""",
"1494","11","20k-30k","structure","lod300","0.188","""2025-10-13T19:48:59.300Z""",
"1495","11","20k-30k","structure","lod350","0.200","""2025-10-13T19:48:59.300Z""",
"1496","11","20k-30k","structure","lod350plus","0.225","""2025-10-13T19:48:59.300Z""",
"1497","11","20k-30k","mepf","lod200","0.088","""2025-10-13T19:48:59.300Z""",
"1498","11","20k-30k","mepf","lod300","0.113","""2025-10-13T19:48:59.300Z""",
"1499","11","20k-30k","mepf","lod350","0.125","""2025-10-13T19:48:59.300Z""",
"1500","11","20k-30k","mepf","lod350plus","0.138","""2025-10-13T19:48:59.300Z""",
"1501","11","20k-30k","site","lod200","0.025","""2025-10-13T19:48:59.300Z""",
"1502","11","20k-30k","site","lod300","0.028","""2025-10-13T19:48:59.300Z""",
"1503","11","20k-30k","site","lod350","0.033","""2025-10-13T19:48:59.300Z""",
"1504","11","20k-30k","site","lod350plus","0.045","""2025-10-13T19:48:59.300Z""",
"1505","11","30k-40k","architecture","lod200","0.299","""2025-10-13T19:48:59.300Z""",
"1506","11","30k-40k","architecture","lod300","0.460","""2025-10-13T19:48:59.300Z""",
"1507","11","30k-40k","architecture","lod350","0.695","""2025-10-13T19:48:59.300Z""",
"1508","11","30k-40k","architecture","lod350plus","0.810","""2025-10-13T19:48:59.300Z""",
"1509","11","30k-40k","structure","lod200","0.100","""2025-10-13T19:48:59.300Z""",
"1510","11","30k-40k","structure","lod300","0.150","""2025-10-13T19:48:59.300Z""",
"1511","11","30k-40k","structure","lod350","0.163","""2025-10-13T19:48:59.300Z""",
"1512","11","30k-40k","structure","lod350plus","0.188","""2025-10-13T19:48:59.300Z""",
"1513","11","30k-40k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1514","11","30k-40k","mepf","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1515","11","30k-40k","mepf","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1516","11","30k-40k","mepf","lod350plus","0.125","""2025-10-13T19:48:59.300Z""",
"1517","11","30k-40k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1518","11","30k-40k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1519","11","30k-40k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1520","11","30k-40k","site","lod350plus","0.032","""2025-10-13T19:48:59.300Z""",
"1521","11","40k-50k","architecture","lod200","0.240","""2025-10-13T19:48:59.300Z""",
"1522","11","40k-50k","architecture","lod300","0.360","""2025-10-13T19:48:59.300Z""",
"1523","11","40k-50k","architecture","lod350","0.580","""2025-10-13T19:48:59.300Z""",
"1524","11","40k-50k","architecture","lod350plus","0.680","""2025-10-13T19:48:59.300Z""",
"1525","11","40k-50k","structure","lod200","0.088","""2025-10-13T19:48:59.300Z""",
"1526","11","40k-50k","structure","lod300","0.138","""2025-10-13T19:48:59.300Z""",
"1527","11","40k-50k","structure","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1528","11","40k-50k","structure","lod350plus","0.175","""2025-10-13T19:48:59.300Z""",
"1529","11","40k-50k","mepf","lod200","0.063","""2025-10-13T19:48:59.300Z""",
"1530","11","40k-50k","mepf","lod300","0.088","""2025-10-13T19:48:59.300Z""",
"1531","11","40k-50k","mepf","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1532","11","40k-50k","mepf","lod350plus","0.113","""2025-10-13T19:48:59.300Z""",
"1533","11","40k-50k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1534","11","40k-50k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1535","11","40k-50k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1536","11","40k-50k","site","lod350plus","0.032","""2025-10-13T19:48:59.300Z""",
"1537","11","50k-75k","architecture","lod200","0.173","""2025-10-13T19:48:59.300Z""",
"1538","11","50k-75k","architecture","lod300","0.293","""2025-10-13T19:48:59.300Z""",
"1539","11","50k-75k","architecture","lod350","0.404","""2025-10-13T19:48:59.300Z""",
"1540","11","50k-75k","architecture","lod350plus","0.473","""2025-10-13T19:48:59.300Z""",
"1541","11","50k-75k","structure","lod200","0.060","""2025-10-13T19:48:59.300Z""",
"1542","11","50k-75k","structure","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1543","11","50k-75k","structure","lod350","0.110","""2025-10-13T19:48:59.300Z""",
"1544","11","50k-75k","structure","lod350plus","0.130","""2025-10-13T19:48:59.300Z""",
"1545","11","50k-75k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1546","11","50k-75k","mepf","lod300","0.070","""2025-10-13T19:48:59.300Z""",
"1547","11","50k-75k","mepf","lod350","0.080","""2025-10-13T19:48:59.300Z""",
"1548","11","50k-75k","mepf","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1549","11","50k-75k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1550","11","50k-75k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1551","11","50k-75k","site","lod350","0.024","""2025-10-13T19:48:59.300Z""",
"1552","11","50k-75k","site","lod350plus","0.028","""2025-10-13T19:48:59.300Z""",
"1553","11","75k-100k","architecture","lod200","0.138","""2025-10-13T19:48:59.300Z""",
"1554","11","75k-100k","architecture","lod300","0.190","""2025-10-13T19:48:59.300Z""",
"1555","11","75k-100k","architecture","lod350","0.331","""2025-10-13T19:48:59.300Z""",
"1556","11","75k-100k","architecture","lod350plus","0.390","""2025-10-13T19:48:59.300Z""",
"1557","11","75k-100k","structure","lod200","0.060","""2025-10-13T19:48:59.300Z""",
"1558","11","75k-100k","structure","lod300","0.090","""2025-10-13T19:48:59.300Z""",
"1559","11","75k-100k","structure","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1560","11","75k-100k","structure","lod350plus","0.120","""2025-10-13T19:48:59.300Z""",
"1561","11","75k-100k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1562","11","75k-100k","mepf","lod300","0.070","""2025-10-13T19:48:59.300Z""",
"1563","11","75k-100k","mepf","lod350","0.080","""2025-10-13T19:48:59.300Z""",
"1564","11","75k-100k","mepf","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1565","11","75k-100k","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1566","11","75k-100k","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1567","11","75k-100k","site","lod350","0.020","""2025-10-13T19:48:59.300Z""",
"1568","11","75k-100k","site","lod350plus","0.028","""2025-10-13T19:48:59.300Z""",
"1569","11","100k+","architecture","lod200","0.086","""2025-10-13T19:48:59.300Z""",
"1570","11","100k+","architecture","lod300","0.155","""2025-10-13T19:48:59.300Z""",
"1571","11","100k+","architecture","lod350","0.204","""2025-10-13T19:48:59.300Z""",
"1572","11","100k+","architecture","lod350plus","0.245","""2025-10-13T19:48:59.300Z""",
"1573","11","100k+","structure","lod200","0.045","""2025-10-13T19:48:59.300Z""",
"1574","11","100k+","structure","lod300","0.060","""2025-10-13T19:48:59.300Z""",
"1575","11","100k+","structure","lod350","0.068","""2025-10-13T19:48:59.300Z""",
"1576","11","100k+","structure","lod350plus","0.083","""2025-10-13T19:48:59.300Z""",
"1577","11","100k+","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1578","11","100k+","mepf","lod300","0.045","""2025-10-13T19:48:59.300Z""",
"1579","11","100k+","mepf","lod350","0.053","""2025-10-13T19:48:59.300Z""",
"1580","11","100k+","mepf","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1581","11","100k+","site","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"1582","11","100k+","site","lod300","0.020","""2025-10-13T19:48:59.300Z""",
"1583","11","100k+","site","lod350","0.020","""2025-10-13T19:48:59.300Z""",
"1584","11","100k+","site","lod350plus","0.024","""2025-10-13T19:48:59.300Z""",
"1585","12","0-5k","architecture","lod200","0.897","""2025-10-13T19:48:59.300Z""",
"1586","12","0-5k","architecture","lod300","1.173","""2025-10-13T19:48:59.300Z""",
"1587","12","0-5k","architecture","lod350","1.497","""2025-10-13T19:48:59.300Z""",
"1588","12","0-5k","architecture","lod350plus","1.780","""2025-10-13T19:48:59.300Z""",
"1589","12","0-5k","structure","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1590","12","0-5k","structure","lod300","0.180","""2025-10-13T19:48:59.300Z""",
"1591","12","0-5k","structure","lod350","0.210","""2025-10-13T19:48:59.300Z""",
"1592","12","0-5k","structure","lod350plus","0.240","""2025-10-13T19:48:59.300Z""",
"1593","12","0-5k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1594","12","0-5k","mepf","lod300","0.105","""2025-10-13T19:48:59.300Z""",
"1595","12","0-5k","mepf","lod350","0.120","""2025-10-13T19:48:59.300Z""",
"1596","12","0-5k","mepf","lod350plus","0.135","""2025-10-13T19:48:59.300Z""",
"1597","12","0-5k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1598","12","0-5k","site","lod300","0.036","""2025-10-13T19:48:59.300Z""",
"1599","12","0-5k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1600","12","0-5k","site","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1601","12","5k-10k","architecture","lod200","0.788","""2025-10-13T19:48:59.300Z""",
"1602","12","5k-10k","architecture","lod300","1.040","""2025-10-13T19:48:59.300Z""",
"1603","12","5k-10k","architecture","lod350","1.298","""2025-10-13T19:48:59.300Z""",
"1604","12","5k-10k","architecture","lod350plus","1.544","""2025-10-13T19:48:59.300Z""",
"1605","12","5k-10k","structure","lod200","0.105","""2025-10-13T19:48:59.300Z""",
"1606","12","5k-10k","structure","lod300","0.165","""2025-10-13T19:48:59.300Z""",
"1607","12","5k-10k","structure","lod350","0.180","""2025-10-13T19:48:59.300Z""",
"1608","12","5k-10k","structure","lod350plus","0.210","""2025-10-13T19:48:59.300Z""",
"1609","12","5k-10k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1610","12","5k-10k","mepf","lod300","0.105","""2025-10-13T19:48:59.300Z""",
"1611","12","5k-10k","mepf","lod350","0.120","""2025-10-13T19:48:59.300Z""",
"1612","12","5k-10k","mepf","lod350plus","0.135","""2025-10-13T19:48:59.300Z""",
"1613","12","5k-10k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1614","12","5k-10k","site","lod300","0.036","""2025-10-13T19:48:59.300Z""",
"1615","12","5k-10k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1616","12","5k-10k","site","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1617","12","10k-20k","architecture","lod200","0.690","""2025-10-13T19:48:59.300Z""",
"1618","12","10k-20k","architecture","lod300","0.920","""2025-10-13T19:48:59.300Z""",
"1619","12","10k-20k","architecture","lod350","1.150","""2025-10-13T19:48:59.300Z""",
"1620","12","10k-20k","architecture","lod350plus","1.369","""2025-10-13T19:48:59.300Z""",
"1621","12","10k-20k","structure","lod200","0.090","""2025-10-13T19:48:59.300Z""",
"1622","12","10k-20k","structure","lod300","0.150","""2025-10-13T19:48:59.300Z""",
"1623","12","10k-20k","structure","lod350","0.165","""2025-10-13T19:48:59.300Z""",
"1624","12","10k-20k","structure","lod350plus","0.195","""2025-10-13T19:48:59.300Z""",
"1625","12","10k-20k","mepf","lod200","0.060","""2025-10-13T19:48:59.300Z""",
