"id","building_type_id","area_tier","discipline","lod","rate_per_sq_ft","updated_at"
"1624","12","10k-20k","structure","lod350plus","0.065","""2025-10-22T14:14:41.499Z"""
"1625","12","10k-20k","mepf","lod200","0.020","""2025-10-22T14:14:41.499Z"""
"1626","12","10k-20k","mepf","lod300","0.030","""2025-10-22T14:14:41.499Z"""
"1627","12","10k-20k","mepf","lod350","0.035","""2025-10-22T14:14:41.499Z"""
"1628","12","10k-20k","mepf","lod350plus","0.040","""2025-10-22T14:14:41.499Z"""
"1629","12","10k-20k","site","lod200","0.010","""2025-10-22T14:14:41.499Z"""
"1630","12","10k-20k","site","lod300","0.011","""2025-10-22T14:14:41.499Z"""
"1631","12","10k-20k","site","lod350","0.013","""2025-10-22T14:14:41.499Z"""
"1632","12","10k-20k","site","lod350plus","0.018","""2025-10-22T14:14:41.499Z"""
"1633","12","20k-30k","architecture","lod200","0.115","""2025-10-22T14:14:41.499Z"""
"1634","12","20k-30k","architecture","lod300","0.155","""2025-10-22T14:14:41.499Z"""
"1635","12","20k-30k","architecture","lod350","0.186","""2025-10-22T14:14:41.499Z"""
"1636","12","20k-30k","architecture","lod350plus","0.212","""2025-10-22T14:14:41.499Z"""
"1637","12","20k-30k","structure","lod200","0.025","""2025-10-22T14:14:41.499Z"""
"1638","12","20k-30k","structure","lod300","0.045","""2025-10-22T14:14:41.499Z"""
"1639","12","20k-30k","structure","lod350","0.050","""2025-10-22T14:14:41.499Z"""
"1640","12","20k-30k","structure","lod350plus","0.060","""2025-10-22T14:14:41.499Z"""
"1641","12","20k-30k","mepf","lod200","0.020","""2025-10-22T14:14:41.499Z"""
"1642","12","20k-30k","mepf","lod300","0.030","""2025-10-22T14:14:41.499Z"""
"1643","12","20k-30k","mepf","lod350","0.035","""2025-10-22T14:14:41.499Z"""
"1644","12","20k-30k","mepf","lod350plus","0.040","""2025-10-22T14:14:41.499Z"""
"1645","12","20k-30k","site","lod200","0.010","""2025-10-22T14:14:41.499Z"""
"1646","12","20k-30k","site","lod300","0.011","""2025-10-22T14:14:41.499Z"""
"1647","12","20k-30k","site","lod350","0.013","""2025-10-22T14:14:41.499Z"""
"1648","12","20k-30k","site","lod350plus","0.018","""2025-10-22T14:14:41.499Z"""
"1649","12","30k-40k","architecture","lod200","0.105","""2025-10-22T14:14:41.499Z"""
"1650","12","30k-40k","architecture","lod300","0.145","""2025-10-22T14:14:41.499Z"""
"1651","12","30k-40k","architecture","lod350","0.176","""2025-10-22T14:14:41.499Z"""
"1652","12","30k-40k","architecture","lod350plus","0.201","""2025-10-22T14:14:41.499Z"""
"1653","12","30k-40k","structure","lod200","0.020","""2025-10-22T14:14:41.499Z"""
"1654","12","30k-40k","structure","lod300","0.040","""2025-10-22T14:14:41.499Z"""
"1655","12","30k-40k","structure","lod350","0.045","""2025-10-22T14:14:41.499Z"""
"1656","12","30k-40k","structure","lod350plus","0.055","""2025-10-22T14:14:41.499Z"""
"1657","12","30k-40k","mepf","lod200","0.020","""2025-10-22T14:14:41.499Z"""
"1658","12","30k-40k","mepf","lod300","0.030","""2025-10-22T14:14:41.499Z"""
"1659","12","30k-40k","mepf","lod350","0.035","""2025-10-22T14:14:41.499Z"""
"1660","12","30k-40k","mepf","lod350plus","0.040","""2025-10-22T14:14:41.499Z"""
"1661","12","30k-40k","site","lod200","0.010","""2025-10-22T14:14:41.499Z"""
"1662","12","30k-40k","site","lod300","0.010","""2025-10-22T14:14:41.499Z"""
"1663","12","30k-40k","site","lod350","0.012","""2025-10-22T14:14:41.499Z"""
"1664","12","30k-40k","site","lod350plus","0.016","""2025-10-22T14:14:41.499Z"""
"1665","12","40k-50k","architecture","lod200","0.100","""2025-10-22T14:14:41.499Z"""
"1666","12","40k-50k","architecture","lod300","0.140","""2025-10-22T14:14:41.499Z"""
"1667","12","40k-50k","architecture","lod350","0.170","""2025-10-22T14:14:41.499Z"""
"1668","12","40k-50k","architecture","lod350plus","0.195","""2025-10-22T14:14:41.499Z"""
"1669","12","40k-50k","structure","lod200","0.015","""2025-10-22T14:14:41.499Z"""
"1670","12","40k-50k","structure","lod300","0.035","""2025-10-22T14:14:41.499Z"""
"1671","12","40k-50k","structure","lod350","0.040","""2025-10-22T14:14:41.499Z"""
"1672","12","40k-50k","structure","lod350plus","0.050","""2025-10-22T14:14:41.499Z"""
"1673","12","40k-50k","mepf","lod200","0.015","""2025-10-22T14:14:41.499Z"""
"1674","12","40k-50k","mepf","lod300","0.025","""2025-10-22T14:14:41.499Z"""
"1675","12","40k-50k","mepf","lod350","0.030","""2025-10-22T14:14:41.499Z"""
"1676","12","40k-50k","mepf","lod350plus","0.035","""2025-10-22T14:14:41.499Z"""
"1677","12","40k-50k","site","lod200","0.010","""2025-10-22T14:14:41.499Z"""
"1678","12","40k-50k","site","lod300","0.010","""2025-10-22T14:14:41.499Z"""
"1679","12","40k-50k","site","lod350","0.012","""2025-10-22T14:14:41.499Z"""
"1680","12","40k-50k","site","lod350plus","0.016","""2025-10-22T14:14:41.499Z"""
"1681","12","50k-75k","architecture","lod200","0.085","""2025-10-22T14:14:41.499Z"""
"1682","12","50k-75k","architecture","lod300","0.125","""2025-10-22T14:14:41.499Z"""
"1683","12","50k-75k","architecture","lod350","0.142","""2025-10-22T14:14:41.499Z"""
"1684","12","50k-75k","architecture","lod350plus","0.162","""2025-10-22T14:14:41.499Z"""
"1685","12","50k-75k","structure","lod200","0.010","""2025-10-22T14:14:41.499Z"""
"1686","12","50k-75k","structure","lod300","0.030","""2025-10-22T14:14:41.499Z"""
"1687","12","50k-75k","structure","lod350","0.035","""2025-10-22T14:14:41.499Z"""
"1688","12","50k-75k","structure","lod350plus","0.045","""2025-10-22T14:14:41.499Z"""
"1689","12","50k-75k","mepf","lod200","0.015","""2025-10-22T14:14:41.499Z"""
"1690","12","50k-75k","mepf","lod300","0.025","""2025-10-22T14:14:41.499Z"""
"1691","12","50k-75k","mepf","lod350","0.030","""2025-10-22T14:14:41.499Z"""
"1692","12","50k-75k","mepf","lod350plus","0.035","""2025-10-22T14:14:41.499Z"""
"1693","12","50k-75k","site","lod200","0.010","""2025-10-22T14:14:41.499Z"""
"1694","12","50k-75k","site","lod300","0.010","""2025-10-22T14:14:41.499Z"""
"1695","12","50k-75k","site","lod350","0.012","""2025-10-22T14:14:41.499Z"""
"1696","12","50k-75k","site","lod350plus","0.014","""2025-10-22T14:14:41.499Z"""
"1697","12","75k-100k","architecture","lod200","0.065","""2025-10-22T14:14:41.499Z"""
"1698","12","75k-100k","architecture","lod300","0.095","""2025-10-22T14:14:41.499Z"""
"1699","12","75k-100k","architecture","lod350","0.121","""2025-10-22T14:14:41.499Z"""
"1700","12","75k-100k","architecture","lod350plus","0.138","""2025-10-22T14:14:41.499Z"""
"1701","12","75k-100k","structure","lod200","0.010","""2025-10-22T14:14:41.548Z"""
"1702","12","75k-100k","structure","lod300","0.025","""2025-10-22T14:14:41.548Z"""
"1703","12","75k-100k","structure","lod350","0.030","""2025-10-22T14:14:41.548Z"""
"1704","12","75k-100k","structure","lod350plus","0.040","""2025-10-22T14:14:41.548Z"""
"1705","12","75k-100k","mepf","lod200","0.015","""2025-10-22T14:14:41.548Z"""
"1706","12","75k-100k","mepf","lod300","0.025","""2025-10-22T14:14:41.548Z"""
"1707","12","75k-100k","mepf","lod350","0.030","""2025-10-22T14:14:41.548Z"""
"1708","12","75k-100k","mepf","lod350plus","0.035","""2025-10-22T14:14:41.548Z"""
"1709","12","75k-100k","site","lod200","0.010","""2025-10-22T14:14:41.548Z"""
"1710","12","75k-100k","site","lod300","0.010","""2025-10-22T14:14:41.548Z"""
"1711","12","75k-100k","site","lod350","0.010","""2025-10-22T14:14:41.548Z"""
"1712","12","75k-100k","site","lod350plus","0.014","""2025-10-22T14:14:41.548Z"""
"1713","12","100k+","architecture","lod200","0.050","""2025-10-22T14:14:41.548Z"""
"1714","12","100k+","architecture","lod300","0.070","""2025-10-22T14:14:41.548Z"""
"1715","12","100k+","architecture","lod350","0.084","""2025-10-22T14:14:41.548Z"""
"1716","12","100k+","architecture","lod350plus","0.096","""2025-10-22T14:14:41.548Z"""
"1717","12","100k+","structure","lod200","0.010","""2025-10-22T14:14:41.548Z"""
"1718","12","100k+","structure","lod300","0.020","""2025-10-22T14:14:41.548Z"""
"1719","12","100k+","structure","lod350","0.025","""2025-10-22T14:14:41.548Z"""
"1720","12","100k+","structure","lod350plus","0.035","""2025-10-22T14:14:41.548Z"""
"1721","12","100k+","mepf","lod200","0.010","""2025-10-22T14:14:41.548Z"""
"1722","12","100k+","mepf","lod300","0.020","""2025-10-22T14:14:41.548Z"""
"1723","12","100k+","mepf","lod350","0.025","""2025-10-22T14:14:41.548Z"""
"1724","12","100k+","mepf","lod350plus","0.030","""2025-10-22T14:14:41.548Z"""
"1725","12","100k+","site","lod200","0.010","""2025-10-22T14:14:41.548Z"""
"1726","12","100k+","site","lod300","0.010","""2025-10-22T14:14:41.548Z"""
"1727","12","100k+","site","lod350","0.010","""2025-10-22T14:14:41.548Z"""
"1728","12","100k+","site","lod350plus","0.012","""2025-10-22T14:14:41.548Z"""
"1729","13","0-5k","architecture","lod200","0.040","""2025-10-22T14:14:41.548Z"""
"1730","13","0-5k","architecture","lod300","0.060","""2025-10-22T14:14:41.548Z"""
"1731","13","0-5k","architecture","lod350","0.070","""2025-10-22T14:14:41.548Z"""
"1732","13","0-5k","architecture","lod350plus","0.080","""2025-10-22T14:14:41.548Z"""
"1733","13","0-5k","structure","lod200","0.120","""2025-10-22T14:14:41.548Z"""
"1734","13","0-5k","structure","lod300","0.160","""2025-10-22T14:14:41.548Z"""
"1735","13","0-5k","structure","lod350","0.180","""2025-10-22T14:14:41.548Z"""
"1736","13","0-5k","structure","lod350plus","0.200","""2025-10-22T14:14:41.548Z"""
"1737","13","0-5k","mepf","lod200","0.025","""2025-10-22T14:14:41.548Z"""
"1738","13","0-5k","mepf","lod300","0.035","""2025-10-22T14:14:41.548Z"""
"1739","13","0-5k","mepf","lod350","0.040","""2025-10-22T14:14:41.548Z"""
"1740","13","0-5k","mepf","lod350plus","0.045","""2025-10-22T14:14:41.548Z"""
"1741","13","0-5k","site","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1742","13","0-5k","site","lod300","0.022","""2025-10-22T14:14:41.548Z"""
"1743","13","0-5k","site","lod350","0.025","""2025-10-22T14:14:41.548Z"""
"1744","13","0-5k","site","lod350plus","0.030","""2025-10-22T14:14:41.548Z"""
"1745","13","5k-10k","architecture","lod200","0.035","""2025-10-22T14:14:41.548Z"""
"1746","13","5k-10k","architecture","lod300","0.055","""2025-10-22T14:14:41.548Z"""
"1747","13","5k-10k","architecture","lod350","0.060","""2025-10-22T14:14:41.548Z"""
"1748","13","5k-10k","architecture","lod350plus","0.070","""2025-10-22T14:14:41.548Z"""
"1749","13","5k-10k","structure","lod200","0.115","""2025-10-22T14:14:41.548Z"""
"1750","13","5k-10k","structure","lod300","0.155","""2025-10-22T14:14:41.548Z"""
"1751","13","5k-10k","structure","lod350","0.170","""2025-10-22T14:14:41.548Z"""
"1752","13","5k-10k","structure","lod350plus","0.190","""2025-10-22T14:14:41.548Z"""
"1753","13","5k-10k","mepf","lod200","0.025","""2025-10-22T14:14:41.548Z"""
"1754","13","5k-10k","mepf","lod300","0.035","""2025-10-22T14:14:41.548Z"""
"1755","13","5k-10k","mepf","lod350","0.040","""2025-10-22T14:14:41.548Z"""
"1756","13","5k-10k","mepf","lod350plus","0.045","""2025-10-22T14:14:41.548Z"""
"1757","13","5k-10k","site","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1758","13","5k-10k","site","lod300","0.022","""2025-10-22T14:14:41.548Z"""
"1759","13","5k-10k","site","lod350","0.025","""2025-10-22T14:14:41.548Z"""
"1760","13","5k-10k","site","lod350plus","0.030","""2025-10-22T14:14:41.548Z"""
"1761","13","10k-20k","architecture","lod200","0.030","""2025-10-22T14:14:41.548Z"""
"1762","13","10k-20k","architecture","lod300","0.050","""2025-10-22T14:14:41.548Z"""
"1763","13","10k-20k","architecture","lod350","0.055","""2025-10-22T14:14:41.548Z"""
"1764","13","10k-20k","architecture","lod350plus","0.065","""2025-10-22T14:14:41.548Z"""
"1765","13","10k-20k","structure","lod200","0.110","""2025-10-22T14:14:41.548Z"""
"1766","13","10k-20k","structure","lod300","0.150","""2025-10-22T14:14:41.548Z"""
"1767","13","10k-20k","structure","lod350","0.165","""2025-10-22T14:14:41.548Z"""
"1768","13","10k-20k","structure","lod350plus","0.180","""2025-10-22T14:14:41.548Z"""
"1769","13","10k-20k","mepf","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1770","13","10k-20k","mepf","lod300","0.030","""2025-10-22T14:14:41.548Z"""
"1771","13","10k-20k","mepf","lod350","0.035","""2025-10-22T14:14:41.548Z"""
"1772","13","10k-20k","mepf","lod350plus","0.040","""2025-10-22T14:14:41.548Z"""
"1773","13","10k-20k","site","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1774","13","10k-20k","site","lod300","0.021","""2025-10-22T14:14:41.548Z"""
"1775","13","10k-20k","site","lod350","0.023","""2025-10-22T14:14:41.548Z"""
"1776","13","10k-20k","site","lod350plus","0.028","""2025-10-22T14:14:41.548Z"""
"1777","13","20k-30k","architecture","lod200","0.025","""2025-10-22T14:14:41.548Z"""
"1778","13","20k-30k","architecture","lod300","0.045","""2025-10-22T14:14:41.548Z"""
"1779","13","20k-30k","architecture","lod350","0.050","""2025-10-22T14:14:41.548Z"""
"1780","13","20k-30k","architecture","lod350plus","0.060","""2025-10-22T14:14:41.548Z"""
"1781","13","20k-30k","structure","lod200","0.105","""2025-10-22T14:14:41.548Z"""
"1782","13","20k-30k","structure","lod300","0.145","""2025-10-22T14:14:41.548Z"""
"1783","13","20k-30k","structure","lod350","0.160","""2025-10-22T14:14:41.548Z"""
"1784","13","20k-30k","structure","lod350plus","0.170","""2025-10-22T14:14:41.548Z"""
"1785","13","20k-30k","mepf","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1786","13","20k-30k","mepf","lod300","0.030","""2025-10-22T14:14:41.548Z"""
"1787","13","20k-30k","mepf","lod350","0.035","""2025-10-22T14:14:41.548Z"""
"1788","13","20k-30k","mepf","lod350plus","0.040","""2025-10-22T14:14:41.548Z"""
"1789","13","20k-30k","site","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1790","13","20k-30k","site","lod300","0.021","""2025-10-22T14:14:41.548Z"""
"1791","13","20k-30k","site","lod350","0.023","""2025-10-22T14:14:41.548Z"""
"1792","13","20k-30k","site","lod350plus","0.028","""2025-10-22T14:14:41.548Z"""
"1793","13","30k-40k","architecture","lod200","0.020","""2025-10-22T14:14:41.548Z"""
"1794","13","30k-40k","architecture","lod300","0.040","""2025-10-22T14:14:41.548Z"""
"1795","13","30k-40k","architecture","lod350","0.045","""2025-10-22T14:14:41.548Z"""
"1796","13","30k-40k","architecture","lod350plus","0.055","""2025-10-22T14:14:41.548Z"""
"1797","13","30k-40k","structure","lod200","0.100","""2025-10-22T14:14:41.548Z"""
"1798","13","30k-40k","structure","lod300","0.140","""2025-10-22T14:14:41.548Z"""
"1799","13","30k-40k","structure","lod350","0.155","""2025-10-22T14:14:41.548Z"""
"1800","13","30k-40k","structure","lod350plus","0.160","""2025-10-22T14:14:41.548Z"""
"1801","13","30k-40k","mepf","lod200","0.020","""2025-10-22T14:14:41.598Z"""
"1802","13","30k-40k","mepf","lod300","0.030","""2025-10-22T14:14:41.598Z"""
"1803","13","30k-40k","mepf","lod350","0.035","""2025-10-22T14:14:41.598Z"""
"1804","13","30k-40k","mepf","lod350plus","0.040","""2025-10-22T14:14:41.598Z"""
"1805","13","30k-40k","site","lod200","0.020","""2025-10-22T14:14:41.598Z"""
"1806","13","30k-40k","site","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1807","13","30k-40k","site","lod350","0.022","""2025-10-22T14:14:41.598Z"""
"1808","13","30k-40k","site","lod350plus","0.026","""2025-10-22T14:14:41.598Z"""
"1809","13","40k-50k","architecture","lod200","0.015","""2025-10-22T14:14:41.598Z"""
"1810","13","40k-50k","architecture","lod300","0.035","""2025-10-22T14:14:41.598Z"""
"1811","13","40k-50k","architecture","lod350","0.040","""2025-10-22T14:14:41.598Z"""
"1812","13","40k-50k","architecture","lod350plus","0.050","""2025-10-22T14:14:41.598Z"""
"1813","13","40k-50k","structure","lod200","0.095","""2025-10-22T14:14:41.598Z"""
"1814","13","40k-50k","structure","lod300","0.135","""2025-10-22T14:14:41.598Z"""
"1815","13","40k-50k","structure","lod350","0.150","""2025-10-22T14:14:41.598Z"""
"1816","13","40k-50k","structure","lod350plus","0.155","""2025-10-22T14:14:41.598Z"""
"1817","13","40k-50k","mepf","lod200","0.015","""2025-10-22T14:14:41.598Z"""
"1818","13","40k-50k","mepf","lod300","0.025","""2025-10-22T14:14:41.598Z"""
"1819","13","40k-50k","mepf","lod350","0.030","""2025-10-22T14:14:41.598Z"""
"1820","13","40k-50k","mepf","lod350plus","0.035","""2025-10-22T14:14:41.598Z"""
"1821","13","40k-50k","site","lod200","0.020","""2025-10-22T14:14:41.598Z"""
"1822","13","40k-50k","site","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1823","13","40k-50k","site","lod350","0.022","""2025-10-22T14:14:41.598Z"""
"1824","13","40k-50k","site","lod350plus","0.026","""2025-10-22T14:14:41.598Z"""
"1825","13","50k-75k","architecture","lod200","0.010","""2025-10-22T14:14:41.598Z"""
"1826","13","50k-75k","architecture","lod300","0.030","""2025-10-22T14:14:41.598Z"""
"1827","13","50k-75k","architecture","lod350","0.035","""2025-10-22T14:14:41.598Z"""
"1828","13","50k-75k","architecture","lod350plus","0.045","""2025-10-22T14:14:41.598Z"""
"1829","13","50k-75k","structure","lod200","0.080","""2025-10-22T14:14:41.598Z"""
"1830","13","50k-75k","structure","lod300","0.120","""2025-10-22T14:14:41.598Z"""
"1831","13","50k-75k","structure","lod350","0.130","""2025-10-22T14:14:41.598Z"""
"1832","13","50k-75k","structure","lod350plus","0.135","""2025-10-22T14:14:41.598Z"""
"1833","13","50k-75k","mepf","lod200","0.015","""2025-10-22T14:14:41.598Z"""
"1834","13","50k-75k","mepf","lod300","0.025","""2025-10-22T14:14:41.598Z"""
"1835","13","50k-75k","mepf","lod350","0.030","""2025-10-22T14:14:41.598Z"""
"1836","13","50k-75k","mepf","lod350plus","0.035","""2025-10-22T14:14:41.598Z"""
"1837","13","50k-75k","site","lod200","0.020","""2025-10-22T14:14:41.598Z"""
"1838","13","50k-75k","site","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1839","13","50k-75k","site","lod350","0.022","""2025-10-22T14:14:41.598Z"""
"1840","13","50k-75k","site","lod350plus","0.024","""2025-10-22T14:14:41.598Z"""
"1841","13","75k-100k","architecture","lod200","0.010","""2025-10-22T14:14:41.598Z"""
"1842","13","75k-100k","architecture","lod300","0.025","""2025-10-22T14:14:41.598Z"""
"1843","13","75k-100k","architecture","lod350","0.030","""2025-10-22T14:14:41.598Z"""
"1844","13","75k-100k","architecture","lod350plus","0.040","""2025-10-22T14:14:41.598Z"""
"1845","13","75k-100k","structure","lod200","0.060","""2025-10-22T14:14:41.598Z"""
"1846","13","75k-100k","structure","lod300","0.090","""2025-10-22T14:14:41.598Z"""
"1847","13","75k-100k","structure","lod350","0.110","""2025-10-22T14:14:41.598Z"""
"1848","13","75k-100k","structure","lod350plus","0.120","""2025-10-22T14:14:41.598Z"""
"1849","13","75k-100k","mepf","lod200","0.015","""2025-10-22T14:14:41.598Z"""
"1850","13","75k-100k","mepf","lod300","0.025","""2025-10-22T14:14:41.598Z"""
"1851","13","75k-100k","mepf","lod350","0.030","""2025-10-22T14:14:41.598Z"""
"1852","13","75k-100k","mepf","lod350plus","0.035","""2025-10-22T14:14:41.598Z"""
"1853","13","75k-100k","site","lod200","0.020","""2025-10-22T14:14:41.598Z"""
"1854","13","75k-100k","site","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1855","13","75k-100k","site","lod350","0.020","""2025-10-22T14:14:41.598Z"""
"1856","13","75k-100k","site","lod350plus","0.024","""2025-10-22T14:14:41.598Z"""
"1857","13","100k+","architecture","lod200","0.010","""2025-10-22T14:14:41.598Z"""
"1858","13","100k+","architecture","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1859","13","100k+","architecture","lod350","0.025","""2025-10-22T14:14:41.598Z"""
"1860","13","100k+","architecture","lod350plus","0.035","""2025-10-22T14:14:41.598Z"""
"1861","13","100k+","structure","lod200","0.045","""2025-10-22T14:14:41.598Z"""
"1862","13","100k+","structure","lod300","0.065","""2025-10-22T14:14:41.598Z"""
"1863","13","100k+","structure","lod350","0.075","""2025-10-22T14:14:41.598Z"""
"1864","13","100k+","structure","lod350plus","0.085","""2025-10-22T14:14:41.598Z"""
"1865","13","100k+","mepf","lod200","0.010","""2025-10-22T14:14:41.598Z"""
"1866","13","100k+","mepf","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1867","13","100k+","mepf","lod350","0.025","""2025-10-22T14:14:41.598Z"""
"1868","13","100k+","mepf","lod350plus","0.030","""2025-10-22T14:14:41.598Z"""
"1869","13","100k+","site","lod200","0.020","""2025-10-22T14:14:41.598Z"""
"1870","13","100k+","site","lod300","0.020","""2025-10-22T14:14:41.598Z"""
"1871","13","100k+","site","lod350","0.020","""2025-10-22T14:14:41.598Z"""
"1872","13","100k+","site","lod350plus","0.022","""2025-10-22T14:14:41.598Z"""
